fecha;hora;ad_name;ad_set_name;campanya;impresiones;clics;leads;inversion
2019-05-05;2;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;18;1;0;0.11
2019-05-15;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;9;0;0;0.09
2019-05-15;16;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;62;0;0;0.86
2019-05-18;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;21;1;0;0.28
2019-05-18;15;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;48;0;0;1.06
2019-05-15;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;7;0;0;0.14
2019-05-11;11;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;46;0;0;0.56
2019-05-18;10;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;3;0;0;0.04
2019-05-12;4;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;88;0;0;1.74
2019-05-08;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;29;0;0;0.34
2019-05-09;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;30;0;0;0.31
2019-05-01;11;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;175;0;0;1.6
2019-05-13;23;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;78;2;0;1.15
2019-05-06;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;68;1;0;0.6
2019-05-17;1;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;21;0;0;0.21
2019-05-07;1;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;73;0;0;0.66
2019-05-13;18;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;39;0;0;0.56
2019-05-16;19;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;161;2;0;2.4
2019-05-10;12;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;68;1;0;0.61
2019-05-11;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;4;0;0;0.01
2019-05-07;8;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;261;1;0;2.71
2019-05-01;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;2;0;0;0.01
2019-05-17;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;12;0;0;0.08
2019-05-16;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;44;0;0;0.6
2019-05-18;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;38;1;0;0.89
2019-05-02;20;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;230;1;0;3.21
2019-05-01;9;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;112;1;0;1.2
2019-05-06;1;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;197;1;0;2.34
2019-05-09;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;54;0;0;0.64
2019-05-11;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;5;0;0;0.03
2019-05-11;21;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;118;2;0;1.71
2019-05-10;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;84;3;0;1.16
2019-05-03;7;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;60;0;0;0.71
2019-05-17;23;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;253;1;0;2.61
2019-05-02;7;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;54;0;0;0.74
2019-05-02;11;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;158;0;0;1.51
2019-05-13;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;12;0;0;0.1
2019-05-17;21;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;170;2;0;2.48
2019-05-14;17;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;34;0;0;0.45
2019-05-11;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;77;0;0;0.71
2019-05-08;19;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;40;1;0;0.49
2019-05-04;10;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;25;0;0;0.43
2019-05-12;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;336;0;0;3.42
2019-05-05;9;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;74;0;0;0.9
2019-05-10;17;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;47;0;0;0.56
2019-05-04;1;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;53;0;0;0.71
2019-05-13;4;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;2;0;0;0.04
2019-05-15;21;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;164;0;0;11.91
2019-05-12;22;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;153;0;0;2.39
2019-05-12;18;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;194;0;0;2.66
2019-05-15;18;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;53;0;0;1.07
2019-05-08;23;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;104;0;0;0.91
2019-05-08;12;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;22;0;0;0.21
2019-05-13;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;68;0;0;0.81
2019-05-09;7;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;89;0;0;0.58
2019-05-10;8;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;50;0;0;0.41
2019-05-01;19;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;41;1;0;0.6
2019-05-03;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;131;1;0;1.55
2019-05-14;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;26;0;0;0.35
2019-05-14;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;21;0;0;0.19
2019-05-14;1;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;16;1;0;0.13
2019-05-13;17;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;32;1;0;0.68
2019-05-17;19;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;142;1;0;1.45
2019-05-18;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;7;0;0;0.08
2019-05-02;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;342;3;0;3.83
2019-05-01;4;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;1;0;0;0
2019-05-15;7;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;30;0;0;0.29
2019-05-02;23;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;226;0;0;3.8
2019-05-09;22;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;216;2;0;3.23
2019-05-14;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;1;0;0;0
2019-05-14;9;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;7;0;0;0.4
2019-05-18;21;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;157;0;0;3.85
2019-05-09;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;51;1;0;0.58
2019-05-17;11;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;51;0;0;0.59
2019-05-13;15;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;72;0;0;0.85
2019-05-04;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;3;0;0;0.01
2019-05-09;2;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;24;0;0;0.6
2019-05-08;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;5;0;0;0.03
2019-05-18;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;26;0;0;0.83
2019-05-01;23;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;221;1;0;2.74
2019-05-05;1;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;25;2;0;1.21
2019-05-01;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;24;0;0;0.45
2019-05-03;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;242;0;0;2.93
2019-05-05;7;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;7;0;0;0.09
2019-05-10;4;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;21;0;0;0.2
2019-05-08;10;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;10;0;0;0.25
2019-05-18;16;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;71;0;0;2.18
2019-05-04;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;12;0;0;0.11
2019-05-18;11;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;15;0;0;0.2
2019-05-10;15;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;61;1;0;1.16
2019-05-02;9;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;94;1;0;2
2019-05-01;20;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;65;0;0;0.54
2019-05-18;17;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;75;0;0;1.7
2019-05-04;11;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;23;0;0;0.25
2019-05-17;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;80;0;0;0.95
2019-05-04;21;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;15;0;0;0.21
2019-05-07;23;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;213;2;0;2.9
2019-05-11;19;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;85;0;0;1.13
2019-05-14;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;5;0;0;3.69
2019-05-14;0;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;29;1;0;0.35
2019-05-11;9;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;35;0;0;0.43
2019-05-08;0;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;24;0;0;0.34
2019-05-15;10;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;53;1;0;1.1
2019-05-14;15;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;25;0;0;0.35
2019-05-15;19;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;75;0;0;1.16
2019-05-04;20;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;38;0;0;0.4
2019-05-13;16;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;48;0;0;0.51
2019-05-11;1;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;36;0;0;0.29
2019-05-13;12;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;46;0;0;0.93
2019-05-12;0;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;296;2;0;3.45
2019-05-06;11;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;340;3;0;2.99
2019-05-11;22;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;186;2;0;2.68
2019-05-12;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;72;0;0;1.76
2019-05-01;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;235;0;0;3.44
2019-05-15;12;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;72;0;0;0.99
2019-05-06;7;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;162;0;0;2.2
2019-05-11;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;7;0;0;0.05
2019-05-17;4;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;11;0;0;0.09
2019-05-06;10;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;297;4;0;2.85
2019-05-04;4;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;4;0;0;0.06
2019-05-07;4;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;61;1;0;0.6
2019-05-14;22;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;135;0;0;1.86
2019-05-04;16;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;24;2;0;0.36
2019-05-08;17;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;17;0;0;0.19
2019-05-08;16;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;2;0;0;0.03
2019-05-14;12;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;19;1;0;0.28
2019-05-04;17;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;20;0;0;0.26
2019-05-17;17;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;91;1;0;1.29
2019-05-01;2;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;3;0;0;0
2019-05-03;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;15;0;0;0.14
2019-05-07;21;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;38;1;0;0.33
2019-05-12;12;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;255;0;0;2.5
2019-05-10;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;29;0;0;0.21
2019-05-17;22;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;225;1;0;2.33
2019-05-16;9;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;95;1;0;0.81
2019-05-15;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;83;3;0;1.32
2019-05-18;4;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;20;0;0;0.33
2019-05-12;20;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;209;0;0;2.55
2019-05-14;23;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;95;1;0;1.55
2019-05-05;0;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;10;0;0;0.15
2019-05-16;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;152;1;0;2.74
2019-05-15;17;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;57;1;0;0.87
2019-05-08;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;11;0;0;0.14
2019-05-12;2;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;124;1;0;1.45
2019-05-10;2;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;46;0;0;0.88
2019-05-04;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;34;1;0;0.48
2019-05-10;11;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;44;0;0;0.46
2019-05-04;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;17;0;0;0.18
2019-05-04;12;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;31;0;0;0.21
2019-05-03;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;12;0;0;0.13
2019-05-16;14;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;182;0;0;1.9
2019-05-11;8;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;19;0;0;0.16
2019-05-08;2;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;15;0;0;0.1
2019-05-14;19;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;45;0;0;1.11
2019-05-16;16;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;196;0;0;5.78
2019-05-07;19;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;67;1;0;0.56
2019-05-04;18;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;18;0;0;0.24
2019-05-08;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;36;0;0;0.31
2019-05-17;7;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;9;0;0;0.14
2019-05-05;6;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;11;0;0;0.23
2019-05-02;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;43;0;0;1.16
2019-05-06;4;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;58;0;0;0.74
2019-05-18;12;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;16;0;0;2.53
2019-05-16;21;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;162;0;0;5.53
2019-05-02;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;376;0;0;5.04
2019-05-17;5;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;8;0;0;0.16
2019-05-10;22;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;64;0;0;0.76
2019-05-07;3;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;45;0;0;0.56
2019-05-11;10;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;37;0;0;0.25
2019-05-10;13;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;115;1;0;0.94
2019-05-03;15;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;101;2;0;1.3
2019-05-08;1;Marca_Ene19_HyM_Anuncio5;Tratamiento_LeadAds_Mayo19_HYM;Tratamiento_LeadAds_Mayo19;20;0;0;0.14
