fecha_hora_minuto;campanya;cadena;franja;creatividad;duracion;posicion;grps_ad16;inversion
2019/03/27 20:48:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.86;1543.8
2019/03/26 00:26:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.51;1253.3
2019/03/28 22:18:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;3.55;2946.5
2019/03/25 22:19:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;3.96;3286.8
2019/03/25 20:47:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;2.2;1826
2019/03/20 21:34:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.99;1651.7
2019/03/25 00:26:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;0.51;423.3
2019/03/20 22:19:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;3.87;3212.1
2019/03/27 22:17:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;3.52;1752.96
2019/03/19 20:53:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.85;1535.5
2019/03/21 00:06:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;0.64;531.2
2019/03/26 22:19:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;2.75;1369.5
2019/03/24 20:50:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;2.95;1469.1
2019/03/20 21:27:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.56;1294.8
2019/03/21 20:48:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.79;1485.7
2019/03/20 00:08:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.46;1211.8
2019/03/24 23:51:00;HISPASALES MARZO TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.06;527.88
2019/04/01 21:32:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.73;1557
2019/04/02 22:15:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;3.75;3375
2019/04/08 00:25:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;0.47;423
2019/04/02 20:45:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.54;831.6
2019/04/01 20:47:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;1.82;982.8
2019/04/09 20:52:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.66;896.4
2019/04/08 20:47:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.96;1058.4
2019/04/02 23:35:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;2.32;1252.8
2019/04/01 21:25:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.36;734.4
2019/04/08 21:33:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.93;1042.2
2019/04/08 22:23:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;4.99;2694.6
2019/04/08 23:43:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.72;928.8
2019/04/09 21:36:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;2.04;1101.6
2019/04/09 22:17:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;4.09;2208.6
2019/04/10 21:30:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;P5;1.12;604.8
2019/04/07 21:04:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;1.98;1069.2
2019/04/03 22:14:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;3.08;1663.2
2019/04/04 20:54:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;1.65;891
2019/04/03 21:26:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.02;550.8
2019/04/22 21:42:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;2.12;1908
2019/04/22 20:54:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.82;1638
2019/04/24 20:55:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;1.62;874.8
2019/04/22 22:40:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.21;653.4
2019/04/26 00:11:00;HISPASALES ABRIL TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.06;954
2019/05/06 21:26:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.15;715.11
2019/05/06 20:51:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;1.48;606.37
2019/05/06 21:27:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;1.15;432.61
2019/05/14 23:25:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;1.13;425.52
2019/05/16 22:16:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;3.1;1280.11
2019/05/13 00:09:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;PROMOCION 10s;10;X;0.64;230.49
2019/05/13 21:26:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;1.15;744.66
2019/05/08 23:36:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;OFERTA 10s;10;X;1.26;443.25
2019/05/07 00:06:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;0.95;703.29
2019/05/13 22:18:00;HISPASALES MAYO TV;CUATRO;PRIME TIME;OFERTA 20s;20;X;3.35;2204.43
2019/03/25 22:20:00;HISPASALES MARZO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;2.57;2133.1
2019/03/25 23:24:00;HISPASALES MARZO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;1.3;1079
2019/03/31 23:58:00;HISPASALES MARZO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;2.22;1842.6
2019/04/01 00:28:00;HISPASALES MARZO TV;GOL TV;PRIME TIME;OFERTA 10s;10;X;2.07;1030.86
2019/03/24 20:45:00;HISPASALES MARZO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;1.8;1494
2019/03/24 22:48:00;HISPASALES MARZO TV;GOL TV;PRIME TIME;PROMOCION 10s;10;X;2.37;1180.26
2019/03/19 23:34:00;HISPASALES MARZO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;1.09;904.7
2019/03/18 22:34:00;HISPASALES MARZO TV;GOL TV;PRIME TIME;OFERTA 20s;20;P3;2.06;2564.7
2019/03/27 00:03:00;HISPASALES MARZO TV;GOL TV;PRIME TIME;OFERTA 10s;10;P6;1.06;527.88
2019/04/09 22:21:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;OFERTA 10s;10;X;2.35;1269
2019/04/02 22:36:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;OFERTA 20s;20;P6;1.83;1647
2019/04/01 23:29:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;PROMOCION 10s;10;X;1.36;734.4
2019/04/04 23:31:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;PROMOCION 10s;10;X;1.2;648
2019/04/08 22:14:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;2.39;2151
2019/04/07 22:55:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;OFERTA 10s;10;X;2.46;1328.4
2019/04/22 22:33:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;PROMOCION 10s;10;P5;1.89;1020.6
2019/04/22 21:52:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;OFERTA 20s;20;P3;2.02;1818
2019/04/23 22:22:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;OFERTA 10s;10;P6;2.05;1107
2019/04/23 23:36:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;OFERTA 10s;10;X;1.13;610.2
2019/04/22 23:30:00;HISPASALES ABRIL TV;GOL TV;PRIME TIME;PROMOCION 10s;10;X;1.22;658.8
2019/05/14 20:48:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 10s;10;X;1.07;450.34
2019/05/13 21:55:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;1.94;1530.69
2019/05/07 22:37:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;1.79;1406.58
2019/05/14 22:36:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;1.7;1300.2
2019/05/06 23:35:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;1.59;1223.37
2019/05/13 21:07:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 10s;10;X;1.2;570.91
2019/05/07 23:30:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 10s;10;X;1.14;450.34
2019/05/07 00:07:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 20s;20;X;1.42;981.06
2019/05/09 23:40:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 10s;10;X;1.11;563.81
2019/05/14 23:27:00;HISPASALES MAYO TV;GOL TV;PRIME TIME;OFERTA 10s;10;X;0.89;404.24
2019/03/28 21:35:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 10s;10;X;1.02;507.96
2019/03/31 20:52:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.97;805.1
2019/03/25 22:42:00;HISPASALES MARZO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.55;273.9
2019/03/31 21:21:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;1.29;1070.7
2019/03/27 21:31:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.95;788.5
2019/03/26 23:28:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.43;356.9
2019/03/26 22:22:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.68;564.4
2019/03/28 21:56:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.85;705.5
2019/03/25 22:19:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.98;813.4
2019/03/26 22:03:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.76;630.8
2019/03/31 23:32:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.6;498
2019/03/19 21:14:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.64;531.2
2019/03/25 21:32:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;1.08;896.4
2019/03/31 22:56:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.89;738.7
2019/03/19 00:28:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.33;273.9
2019/03/26 21:28:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.79;655.7
2019/03/28 20:49:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.45;373.5
2019/03/18 20:52:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.64;531.2
2019/03/26 20:49:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.45;373.5
2019/03/31 23:54:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.56;464.8
2019/03/27 21:56:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;1.14;946.2
2019/03/27 00:04:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.37;307.1
2019/03/21 20:49:00;HISPASALES MARZO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.66;328.68
2019/03/27 20:54:00;HISPASALES MARZO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.68;338.64
2019/03/26 21:16:00;HISPASALES MARZO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.64;318.72
2019/04/01 00:27:00;HISPASALES MARZO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.27;134.46
2019/03/19 23:28:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.59;489.7
2019/03/31 21:42:00;HISPASALES MARZO TV;NEOX;PRIME TIME;OFERTA 10s;10;P6;1.01;502.98
2019/03/20 20:48:00;HISPASALES MARZO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.72;358.56
2019/04/09 20:46:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.56;302.4
2019/04/08 20:50:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.59;318.6
2019/04/04 20:51:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.42;226.8
2019/04/07 20:49:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.9;486
2019/04/04 21:33:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.87;783
2019/04/02 21:15:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.59;318.6
2019/04/03 21:54:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.94;507.6
2019/04/04 21:54:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.82;442.8
2019/04/02 20:51:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.41;221.4
2019/04/09 21:14:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.62;334.8
2019/04/02 21:35:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.85;765
2019/04/09 21:41:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.81;437.4
2019/04/04 00:28:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.51;275.4
2019/04/03 22:20:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.88;475.2
2019/04/10 20:55:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.4;216
2019/04/07 22:17:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 20s;20;P3;1.09;1471.5
2019/04/10 23:56:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.68;367.2
2019/04/09 23:31:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.6;324
2019/04/07 21:15:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.98;529.2
2019/04/23 00:27:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.52;468
2019/04/24 23:55:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.59;318.6
2019/04/22 22:10:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.74;399.6
2019/04/23 20:46:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.55;495
2019/04/25 23:36:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;1.05;567
2019/04/22 21:34:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.81;437.4
2019/04/24 00:29:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.33;178.2
2019/04/23 22:02:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.81;437.4
2019/04/23 22:17:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.59;318.6
2019/04/23 21:16:00;HISPASALES ABRIL TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.49;441
2019/05/05 23:57:00;HISPASALES MAYO TV;NEOX;PRIME TIME;OFERTA 20s;20;X;0.39;265.95
2019/05/07 21:18:00;HISPASALES MAYO TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.89;340.42
2019/05/16 21:34:00;HISPASALES MAYO TV;NEOX;PRIME TIME;OFERTA 10s;10;X;0.99;468.07
2019/05/06 20:51:00;HISPASALES MAYO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.49;187.94
2019/05/14 20:52:00;HISPASALES MAYO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.42;173.75
2019/05/06 23:56:00;HISPASALES MAYO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.59;216.31
2019/05/14 21:15:00;HISPASALES MAYO TV;NEOX;PRIME TIME;PROMOCION 10s;10;X;0.61;234.04
2019/03/25 22:23:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.99;773.76
2019/03/26 21:08:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.51;393.9
2019/03/26 23:30:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.59;463.32
2019/03/26 23:54:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.64;500.76
2019/04/01 00:24:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;X;0.47;221.83
2019/03/18 23:44:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;1.03;806.52
2019/03/21 23:44:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.79;613.86
2019/03/19 23:21:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;1.04;812.76
2019/03/19 23:48:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;AP;0.89;693.42
2019/03/20 20:40:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;P6;0.59;460.98
2019/03/24 23:47:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.7;549.9
2019/03/24 22:09:00;HISPASALES MARZO TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;AP;1.44;672.52
2019/04/02 23:57:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.9;758.52
2019/04/07 21:07:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;0.87;436.46
2019/04/10 21:23:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;X;0.65;329.11
2019/04/08 20:43:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;X;0.73;369.94
2019/04/10 00:17:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;0.74;372.96
2019/04/10 22:07:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;0.95;478.8
2019/04/10 21:45:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;1.06;893.76
2019/04/11 00:12:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;P6;0.78;391.1
2019/04/02 20:40:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;X;0.43;218.74
2019/04/22 22:05:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;0.95;478.3
2019/04/23 21:25:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;X;0.94;473.26
2019/04/24 21:07:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;AP;0.67;561.96
2019/04/24 20:36:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;0.53;268.13
2019/04/24 23:19:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;X;0.63;316.51
2019/04/25 21:25:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;AP;0.6;300.89
2019/04/25 22:03:00;HISPASALES ABRIL TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.88;742.56
2019/05/05 20:43:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;0.87;329.35
2019/05/05 22:10:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;AP;1.15;375.86
2019/05/06 23:54:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;1.24;388.85
2019/05/07 00:22:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;1.32;737.01
2019/05/07 21:27:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;AP;0.52;211.36
2019/05/10 00:16:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.94;519.27
2019/05/13 21:27:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;OFERTA 10s;10;X;0.84;303.7
2019/05/13 21:05:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;OFERTA 20s;20;X;0.73;439.47
2019/05/14 00:23:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;1;360.13
2019/05/15 00:14:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;0.44;172.71
2019/05/16 20:36:00;HISPASALES MAYO TV;MEDIAMAX;PRIME TIME;PROMOCION 10s;10;X;0.2;93.37
2019/03/18 21:24:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 10s;10;X;0.24;100.62
2019/03/18 23:40:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;PU;0.9;570.18
2019/03/18 22:50:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;PROMOCION 10s;10;X;0.07;31.86
2019/03/18 20:37:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P4;0.03;29.03
2019/03/18 22:17:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 10s;10;X;0.07;29.77
2019/03/18 21:21:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0.05;29.67
2019/03/18 21:49:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;PROMOCION 10s;10;P5;0.07;27.67
2019/03/18 20:56:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0.16;102.56
2019/03/18 21:55:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P3;0;3.23
2019/03/18 20:52:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0.11;76.11
2019/03/18 21:25:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0.04;32.7
2019/03/18 21:16:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0;0
2019/03/18 20:55:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P1;0.03;21.29
2019/03/18 21:31:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0.35;238.01
2019/03/18 22:49:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;AP;0.18;117.39
2019/03/19 22:30:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P3;0.13;104.81
2019/03/19 23:25:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;PU;0.08;62.89
2019/03/19 22:43:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;UL;0.08;46.44
2019/03/19 20:38:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;PU;0.03;20
2019/03/19 22:10:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0.06;36.77
2019/03/19 21:44:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0.05;29.67
2019/03/19 21:51:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P5;0.17;101.91
2019/03/19 20:35:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P4;0.05;30.32
2019/03/19 20:43:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0.04;25.8
2019/03/19 22:47:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;PU;0.14;127.45
2019/03/19 21:58:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;X;0;3.23
2019/03/20 20:39:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 10s;10;P4;0.12;46.96
2019/03/20 21:56:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;PROMOCION 10s;10;P5;0.16;64.57
2019/03/20 21:28:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;PROMOCION 10s;10;X;0.1;41.51
2019/03/20 21:03:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P6;0.07;45.8
2019/03/20 21:18:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 10s;10;X;0.13;51.57
2019/03/20 23:19:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P3;0.02;11.61
2019/03/20 21:14:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;PROMOCION 10s;10;X;0.09;35.64
2019/03/20 21:33:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P1;0.53;389.03
2019/03/20 22:51:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;AP;0.06;38.06
2019/03/20 20:47:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P2;0.06;39.35
2019/03/20 21:42:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P2;0.07;58.7
2019/03/20 21:13:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P1;0;0
2019/03/21 22:11:00;HISPASALES MARZO TV;DIVINITY;PRIME TIME;OFERTA 20s;20;P4;0.27;170.28
