date, pm25, pm10, o3, no2, so2, co
2020/5/8, 5, 1, 35, 1, 2, 
2020/5/9, 5, 1, 28, , 1, 
2020/5/10, 6, 1, 26, 2, 1, 
2020/5/11, 5, 2, 33, 4, 1, 
2020/5/12, 6, 2, 29, 5, 1, 
2020/5/13, 6, 1, 30, 4, 2, 
2020/5/14, 5, 2, 33, 5, 4, 
2020/5/15, 14, 1, 30, 2, 5, 
2020/5/16, 5, 1, 34, 1, 5, 
2020/5/19, 6, 2, 42, 6, 2, 
2020/5/22, 7, 2, 42, 4, 1, 
2020/5/23, 9, 1, 31, 2, 1, 
2020/5/24, 9, 1, 32, 6, 1, 
2020/5/25, 7, 13, 36, 6, 1, 
2020/5/26, 34, 16, 46, 4, 1, 
2020/5/27, 31, 16, 36, 7, 1, 
2020/5/28, 28, 22, 40, 8, 1, 
2020/5/29, 29, 12, 40, 4, 1, 
2020/5/30, 21, 11, 40, 2, 1, 
2020/5/31, 18, 29, 39, 8, 1, 
2020/6/1, 45, 26, 39, 6, 1, 
2020/6/2, 51, , , , , 
2020/6/4, 40, 20, 41, 10, 1, 
2020/6/5, 31, 26, 38, 7, 1, 
2020/6/6, 55, 26, 26, 3, 1, 
2020/6/7, 59, 8, 24, 8, 1, 
2020/6/8, 27, 12, 33, 6, 1, 
2020/6/9, 31, 18, 34, 5, 1, 
2020/6/10, 36, 27, 31, 7, 1, 
2020/6/11, 47, 17, 26, 6, 1, 
2020/6/12, 16, 9, 35, 4, 1, 
2020/6/13, 20, 16, 38, 4, 1, 
2020/6/14, 37, 24, 35, 8, 1, 
2020/6/15, 53, 23, 33, 6, 1, 
2020/6/16, 54, 19, 31, 7, 1, 
2020/6/17, 49, 21, 32, 5, 1, 
2020/6/18, 48, 24, 26, 6, 1, 
2020/6/19, 58, 26, 30, 6, 1, 
2020/6/20, 68, 27, 28, 4, 1, 
2020/6/21, 72, 32, 24, 11, 1, 
2020/6/22, 62, 28, 24, 6, 1, 
2020/6/23, 52, 18, 30, 5, 1, 
2020/6/24, 43, 22, 33, 12, 1, 
2020/6/25, 42, 22, 35, 9, 1, 
2020/6/26, 43, 26, 36, 6, 1, 
2020/6/27, 63, 33, 29, 3, 1, 
2020/6/28, 81, 42, 25, 6, 1, 
2020/6/29, 86, 34, 23, 5, 1, 
2020/6/30, 76, 38, 29, 8, 1, 
2020/1/1, 86, , , , , 
2020/1/2, 87, , , , , 
2020/1/3, 95, , , , , 
2020/1/4, 84, , , , , 
2020/1/5, 55, 13, 12, , 1, 
2020/1/6, 57, 41, 10, 10, 3, 
2020/1/7, 83, 41, 9, 7, 5, 
2020/1/8, 106, 30, 17, 5, 2, 
2020/1/9, 81, 31, 22, 7, 2, 
2020/1/10, 67, 12, 24, 7, 1, 
2020/1/11, 42, 17, 21, 6, 1, 
2020/1/12, 59, 35, 8, 13, 4, 
2020/1/13, 79, 42, 13, 13, 2, 
2020/1/14, 84, 43, 3, 24, 3, 
2020/1/15, 96, 43, 14, 28, 1, 
2020/1/16, 85, 38, 21, 19, 1, 
2020/1/17, 56, 15, 21, 15, 1, 
2020/1/18, 45, 5, 28, 1, 1, 
2020/1/19, 24, 3, 29, 1, 1, 
2020/1/20, 14, 6, 31, 2, 1, 
2020/1/21, 22, 19, 17, 15, 1, 
2020/1/22, 57, 35, 15, 17, 1, 
2020/1/23, 72, 36, 14, 18, 1, 
2020/1/24, 79, 35, 23, 13, 1, 
2020/1/25, 85, 17, 22, 12, 1, 
2020/1/26, 56, 12, 14, 14, 1, 
2020/1/27, 40, 14, 19, 10, 1, 
2020/1/28, 28, 7, 19, 11, 1, 
2020/1/29, 24, 17, 20, 13, 1, 
2020/1/30, 32, 16, 14, 15, 1, 
2020/1/31, 29, 4, 17, 8, 1, 
2020/2/1, 17, 5, 16, 6, 1, 
2020/2/2, 21, 21, 8, 17, 1, 
2020/2/3, 45, 34, 10, 17, 2, 
2020/2/4, 55, 15, 23, 11, , 
2020/2/5, 29, 23, 24, 13, 1, 
2020/2/6, 57, 24, 19, 20, 1, 
2020/2/7, 64, 25, 21, 14, 1, 
2020/2/8, 79, 27, 24, 10, , 
2020/2/9, 86, 15, 14, 15, 3, 
2020/2/10, 38, 23, 13, 15, 1, 
2020/2/11, 44, 27, 22, 13, 1, 
2020/2/12, 65, 36, 11, 20, 2, 
2020/2/13, 89, 27, 16, 16, 1, 
2020/2/14, 57, 23, 25, 11, 1, 
2020/2/15, 75, 29, 24, 9, , 
2020/2/16, 93, 38, 20, 14, 1, 
2020/2/17, 103, 17, 16, 14, 1, 
2020/2/18, 56, 14, 21, 13, 1, 
2020/2/19, 40, 23, 20, 15, , 
2020/2/20, 56, 29, 19, 18, 2, 
2020/2/21, 78, 23, 26, 14, 1, 
2020/2/22, 77, 18, 29, 11, , 
2020/2/23, 63, 28, 21, 25, 3, 
2020/2/24, 63, 32, 20, 21, 1, 
2020/2/25, 60, 21, 23, 19, 1, 
2020/2/26, 48, 32, 21, 14, , 
2020/2/27, 52, 60, 21, 13, 1, 
2020/2/28, 83, 42, 24, 7, , 
2020/2/29, 51, 12, 29, 2, , 
2020/3/1, 16, 53, 32, 1, , 
2020/3/2, 32, 38, 26, 1, , 
2020/3/3, 27, 18, 18, 7, 1, 
2020/3/4, 19, 26, 25, 5, , 
2020/3/5, 26, 27, 31, 5, , 
2020/3/6, 30, 6, 29, 7, 1, 
2020/3/7, 17, 5, 31, 6, , 
2020/3/8, 18, 22, 29, 12, 1, 
2020/3/9, 32, 21, 20, 17, 1, 
2020/3/10, 35, 28, 22, 23, 2, 
2020/3/11, 63, 33, 30, 18, 3, 
2020/3/12, 81, 22, 28, 7, 1, 
2020/3/13, 61, 10, 29, 8, 1, 
2020/3/14, 40, 8, 37, 1, 1, 
2020/3/15, 37, 3, 30, 5, 1, 
2020/3/16, 15, 10, 26, 8, 1, 
2020/3/17, 43, 13, 33, 5, 1, 
2020/3/18, 54, 14, 33, 2, 1, 
2020/3/19, 57, 11, 35, 2, 1, 
2020/3/20, 48, 14, 40, 2, 1, 
2020/3/21, 57, 7, 38, , 1, 
2020/3/22, 31, 4, 32, 2, 1, 
2020/3/23, 20, 7, 35, , 1, 
2020/3/24, 33, 7, 26, 6, 1, 
2020/3/25, 28, 11, 33, 6, 1, 
2020/3/26, 40, 11, 29, 7, , 
2020/3/27, 42, 10, 36, 3, , 
2020/3/28, 41, 13, 15, , , 
2020/3/29, 49, , , , , 
2019/10/1, 77, 39, 27, 8, 1, 
2019/10/2, 58, 35, 28, 9, 1, 
2019/10/3, 38, 35, 34, 8, 1, 
2019/10/4, 45, 30, 35, 4, 1, 
2019/10/5, 43, 16, 40, 3, 1, 
2019/10/6, 45, 27, 28, 7, 2, 
2019/10/7, 62, 30, 33, 8, 2, 
2019/10/8, 53, 27, 40, 3, 1, 
2019/10/9, 58, 20, 26, 4, 1, 
2019/10/10, 46, 25, 28, 4, 1, 
2019/10/11, 51, 19, 32, 3, 1, 
2019/10/12, 47, 18, 36, 2, 1, 
2019/10/13, 56, 23, 24, 6, 1, 
2019/10/14, 64, 25, 26, 5, 1, 
2019/10/15, 42, 28, 24, 10, 2, 
2019/10/16, 31, 41, 27, 12, 1, 
2019/10/17, 53, 38, 19, 9, 2, 
2019/10/18, 52, 32, 30, 5, 1, 
2019/10/19, 47, 29, 18, 7, , 
2019/10/20, 47, 18, 23, 8, 1, 
2019/10/21, 43, 16, 19, 6, 1, 
2019/10/22, 39, 9, 21, 6, 1, 
2019/10/23, 32, 9, 20, 4, 1, 
2019/10/24, 26, 13, 21, 11, 1, 
2019/10/25, 46, 18, 34, 6, 1, 
2019/10/26, 57, 16, 33, 5, 1, 
2019/10/27, 63, 26, 11, 12, 2, 
2019/10/28, 83, 37, 16, 12, 2, 
2019/10/29, 96, , 21, 12, 2, 
2019/10/30, 87, 27, 17, 10, 2, 
2019/10/31, 52, 18, 19, 5, 2, 
2019/11/1, 41, 15, 24, 1, 1, 
2019/11/2, 34, 26, 38, 1, 1, 
2019/11/3, 30, 30, 29, 3, 1, 
2019/11/4, 35, 39, 30, 4, 1, 
2019/11/5, 33, 27, 23, 6, 1, 
2019/11/6, 30, 33, 23, 5, 1, 
2019/11/7, 39, 36, 28, 4, 1, 
2019/11/8, 34, 24, 27, 1, 1, 
2019/11/9, 23, 12, 32, 1, 1, 
2019/11/10, 18, 18, 29, 4, 1, 
2019/11/11, 31, 44, 33, 5, 1, 
2019/11/12, 39, 32, 21, 5, 1, 
2019/11/13, 42, 29, , , , 
2019/11/14, 34, 30, 24, 7, 1, 
2019/11/15, 27, 20, 28, 6, 1, 
2019/11/16, 29, 12, 25, 2, 1, 
2019/11/17, 28, 16, 21, 5, 1, 
2019/11/18, 30, 26, 19, 10, 1, 
2019/11/19, 36, 33, 21, 9, 1, 
2019/11/20, 51, , , , , 
2019/11/21, 46, 23, 9, 12, 2, 
2019/11/22, 53, 8, 33, , 1, 
2019/11/23, 15, 4, 27, 3, , 
2019/11/24, 19, 22, 26, 5, 1, 
2019/11/25, 29, 23, 22, 5, 1, 
2019/11/26, 32, 32, 26, 4, 1, 
2019/11/27, 30, 30, 25, 4, 1, 
2019/11/28, 35, 23, 25, 5, 1, 
2019/11/29, 30, 12, 23, 6, 2, 
2019/11/30, 36, 10, 29, 3, , 
2019/12/1, 32, 9, 25, 3, , 
2019/12/2, 31, 12, 18, 6, 1, 
2019/12/3, 46, 5, 26, 4, 1, 
2019/12/4, 21, 7, 25, 8, 1, 
2019/12/5, 30, 16, 18, 6, 2, 
2019/12/6, 54, 20, 14, 6, 2, 
2019/12/7, 60, 13, 14, 4, 1, 
2019/12/8, 48, 15, 13, 7, 2, 
2019/12/9, 36, 20, 15, 8, 2, 
2019/12/10, 43, 20, 13, 8, 1, 
2019/12/11, 41, 21, 20, 4, , 
2019/12/12, 34, 16, 25, 4, 1, 
2019/12/13, 20, 7, 28, 2, , 
2019/12/14, 19, 8, 27, 6, 1, 
2019/12/15, 30, 22, 13, 6, 1, 
2019/12/16, 57, 38, 12, 9, 2, 
2019/12/17, 86, 20, 14, 7, 1, 
2019/12/18, 39, 32, 8, 12, 3, 
2019/12/19, 70, 20, 22, 4, 1, 
2019/12/20, 33, 22, 28, , , 
2019/12/21, 19, 12, 32, , , 
2019/12/22, 31, 11, 28, 7, 1, 
2019/12/23, 26, 13, 14, 7, 2, 
2019/12/24, 39, 13, 14, 4, 2, 
2019/12/25, 46, 23, 9, 9, 6, 
2019/12/26, 53, 24, 12, 7, 3, 
2019/12/27, 68, 27, 13, 6, 2, 
2019/12/28, 83, 26, 22, 5, 2, 
2019/12/29, 84, , , , , 
2019/7/1, 67, 27, 36, 7, 1, 
2019/7/2, 66, 26, 39, 11, 1, 
2019/7/3, 61, 24, 39, 11, 1, 
2019/7/4, 56, 27, 33, 12, 1, 
2019/7/5, 64, 33, 28, 9, 1, 
2019/7/6, 78, 43, 31, 8, , 
2019/7/7, 81, 38, 23, 10, 1, 
2019/7/8, 78, 27, 36, 8, 1, 
2019/7/9, 63, 24, 35, 10, 1, 
2019/7/10, 59, 21, 38, 11, 1, 
2019/7/11, 58, 20, 25, 7, , 
2019/7/12, 53, 22, 34, 11, 1, 
2019/7/13, 47, 24, 34, 4, 1, 
2019/7/14, 46, 21, 33, 11, 1, 
2019/7/15, 54, 21, 32, 7, 1, 
2019/7/16, 56, 19, 40, 6, 1, 
2019/7/17, 49, 17, 34, 5, 1, 
2019/7/18, 44, 16, 33, 7, 1, 
2019/7/19, 44, 17, 39, 2, 1, 
2019/7/20, 51, 18, 28, 3, 1, 
2019/7/21, 56, 20, 32, 8, 1, 
2019/7/22, 56, 25, 34, 6, 1, 
2019/7/23, 56, 26, 36, , 1, 
2019/7/24, 57, 25, 38, 1, 1, 
2019/7/25, 56, 27, 32, , , 
2019/7/26, 60, 27, 35, , 1, 
2019/7/27, 62, 20, 32, , , 
2019/7/28, 38, 13, 32, 9, 2, 
2019/7/29, 37, 21, 28, 5, 1, 
2019/7/30, 47, 17, 27, 3, 2, 
2019/7/31, 45, 19, 33, 3, 3, 
2019/8/1, 54, 21, 42, 8, 2, 
2019/8/2, 52, 18, 42, 5, 1, 
2019/8/3, 49, 18, 40, 3, 1, 
2019/8/4, 49, 22, 36, 6, 1, 
2019/8/5, 56, 29, 30, 4, 1, 
2019/8/6, 70, 38, 31, 7, 1, 
2019/8/7, 81, 36, 32, 10, 1, 
2019/8/8, 68, 30, 24, 12, 1, 
2019/8/9, 57, 24, 28, 4, 1, 
2019/8/10, 53, 24, 27, 2, 1, 
2019/8/11, 59, 22, 33, 4, 1, 
2019/8/12, 56, 19, 30, 4, 1, 
2019/8/13, 39, 18, 34, 6, 1, 
2019/8/14, 48, 21, 34, 3, 1, 
2019/8/15, 58, 17, 31, 2, 1, 
2019/8/16, 51, 15, 29, 2, 1, 
2019/8/17, 48, 14, 24, 1, 1, 
2019/8/18, 50, 17, 29, 3, , 
2019/8/19, 54, 16, 31, 2, , 
2019/8/20, 51, 15, 32, 4, , 
2019/8/21, 36, 12, 36, 3, 1, 
2019/8/22, 34, 16, 38, 7, 1, 
2019/8/23, 41, 16, 37, 6, , 
2019/8/24, 48, 16, 37, 2, 1, 
2019/8/25, 57, 16, 40, 3, 1, 
2019/8/26, 58, 14, 35, 6, 1, 
2019/8/27, 51, 13, 35, 7, 1, 
2019/8/28, 48, 16, 36, 9, 1, 
2019/8/29, 54, 18, 36, 8, 1, 
2019/8/30, 53, 19, 40, 7, 1, 
2019/8/31, 53, 18, 51, 4, 1, 
2019/9/1, 55, 16, 38, 5, 1, 
2019/9/2, 51, 14, 32, 6, 1, 
2019/9/3, 50, 16, 32, 4, 1, 
2019/9/4, 47, 18, 28, 6, 1, 
2019/9/5, 48, 16, 30, 3, 1, 
2019/9/6, 36, 13, 32, 3, 1, 
2019/9/7, 42, 15, 35, 2, , 
2019/9/8, 45, 15, 35, 6, , 
2019/9/9, 45, 25, 26, 4, , 
2019/9/10, 48, 14, 31, 4, 1, 
2019/9/11, 26, 12, 40, 4, 1, 
2019/9/12, 41, 16, 40, 2, 1, 
2019/9/13, 46, 20, 40, 4, , 
2019/9/14, 52, 24, 32, 4, , 
2019/9/15, 54, 29, 40, 5, , 
2019/9/16, 63, 30, 26, 11, 1, 
2019/9/17, 72, 23, 30, 10, 1, 
2019/9/18, 54, 26, 39, 6, 1, 
2019/9/19, 63, 26, 37, 5, 1, 
2019/9/20, 70, 21, 38, 3, 1, 
2019/9/21, 58, 15, 21, 2, 1, 
2019/9/22, 50, 11, 27, 7, 1, 
2019/9/23, 30, 19, 28, 8, 1, 
2019/9/24, 44, 21, 32, 4, , 
2019/9/25, 36, 21, 35, 4, , 
2019/9/26, 52, 26, 34, 7, 1, 
2019/9/27, 63, 23, 36, 4, 1, 
2019/9/28, 56, 23, 22, 7, 1, 
2019/9/29, 57, 23, 36, 5, 1, 
2019/9/30, 55, 33, 33, 9, 1, 
2019/4/1, 52, 25, 18, 19, 1, 
2019/4/2, 77, 21, 39, 13, 1, 
2019/4/3, 59, 14, 39, 9, 1, 
2019/4/4, 38, 15, 32, 13, 1, 
2019/4/5, 43, 9, 37, 5, 1, 
2019/4/6, 20, 4, 42, 3, 1, 
2019/4/7, 12, 6, 31, 9, 1, 
2019/4/8, 21, 12, 36, 7, , 
2019/4/9, 23, 13, 37, 9, 1, 
2019/4/10, 24, 15, 40, 11, 1, 
2019/4/11, 41, 20, 44, 11, 1, 
2019/4/12, 45, 21, 51, 11, 1, 
2019/4/13, 52, 20, 18, 13, 1, 
2019/4/14, 52, 23, 50, 11, 1, 
2019/4/15, 65, 25, 48, 9, 1, 
2019/4/16, 63, 25, 45, 6, 1, 
2019/4/17, 63, 21, 42, 5, 1, 
2019/4/18, 60, 12, 51, 3, 1, 
2019/4/19, 53, 17, 55, 2, 1, 
2019/4/20, 56, 16, 52, 2, , 
2019/4/21, 54, 16, 31, 7, 1, 
2019/4/22, 59, 20, 38, 11, , 
2019/4/23, 62, 10, 36, 6, 2, 
2019/4/24, 30, 12, 34, 8, 1, 
2019/4/25, 30, 11, 35, 7, 1, 
2019/4/26, 27, 11, 42, 5, 1, 
2019/4/27, 28, 12, 42, 4, 1, 
2019/4/28, 36, 15, 41, 5, 1, 
2019/4/29, 50, 18, 34, 7, 1, 
2019/4/30, 56, 20, 17, 4, 2, 
2019/5/1, 52, 16, 33, 9, 1, 
2019/5/2, 55, 16, 34, 10, 1, 
2019/5/3, 50, 13, 39, 7, 1, 
2019/5/4, 38, 10, 42, 4, 1, 
2019/5/5, 34, 15, 39, 6, 1, 
2019/5/6, 44, 23, 39, 8, , 
2019/5/7, 70, 35, 24, 7, 1, 
2019/5/8, 75, 28, 26, 7, , 
2019/5/9, 37, 22, 21, 6, 2, 
2019/5/10, 32, 21, 36, 7, 1, 
2019/5/11, 47, 15, 36, 5, 1, 
2019/5/12, 52, 19, 40, 6, 1, 
2019/5/13, 59, 22, 42, 6, 1, 
2019/5/14, 52, 27, 50, 8, 1, 
2019/5/15, 59, 29, 47, 6, 1, 
2019/5/16, 60, 31, 39, 3, 1, 
2019/5/17, 51, 23, 37, 7, 1, 
2019/5/18, 31, 11, 39, 4, 1, 
2019/5/19, 30, 14, 39, 6, 1, 
2019/5/20, 24, 18, 34, 10, 1, 
2019/5/21, 47, 16, 38, 9, 2, 
2019/5/22, 44, 18, 39, 12, 1, 
2019/5/23, 53, 18, 31, 11, 1, 
2019/5/24, 57, 16, 35, 8, 1, 
2019/5/25, 56, 11, 31, 7, 1, 
2019/5/26, 42, 13, 39, 12, 1, 
2019/5/27, 48, 23, 30, 13, 1, 
2019/5/28, 60, 22, 32, 9, 1, 
2019/5/29, 46, 23, 33, 11, 1, 
2019/5/30, 46, 30, 31, 14, 1, 
2019/5/31, 55, 23, 40, 10, 1, 
2019/6/1, 49, 15, 43, 6, , 
2019/6/2, 38, 18, 43, 11, , 
2019/6/3, 47, 24, 41, 8, 2, 
2019/6/4, 59, 37, 38, 9, 2, 
2019/6/5, 76, 38, 36, 6, 1, 
2019/6/6, 53, 29, 39, 7, 2, 
2019/6/7, 58, 30, 34, 4, 2, 
2019/6/8, 56, 29, 40, 6, 1, 
2019/6/9, 60, 26, 39, 11, 2, 
2019/6/10, 58, 24, 33, 7, 2, 
2019/6/11, 54, 18, 38, 6, 1, 
2019/6/12, 34, 18, 37, 3, , 
2019/6/13, 41, 22, 39, 11, 1, 
2019/6/14, 51, 29, 40, 6, 1, 
2019/6/15, 44, 28, 37, 5, 1, 
2019/6/16, 57, 24, 39, 8, 1, 
2019/6/17, 64, 29, 38, 7, 1, 
2019/6/18, 58, 29, 15, 10, 1, 
2019/6/19, 60, , , , , 
2019/6/20, 73, , 28, , 1, 
2019/6/21, 60, , , , , 
2019/6/22, 55, , , , , 
2019/6/23, 56, 21, 39, 2, 1, 
2019/6/24, 52, 26, 29, 8, 2, 
2019/6/25, 69, 37, 36, 6, 1, 
2019/6/26, 80, 30, 38, 15, 1, 
2019/6/27, 66, 29, 38, 17, 1, 
2019/6/28, 58, 27, 46, 14, 1, 
2019/6/29, 58, 22, 46, 8, 1, 
2019/6/30, 55, 26, 36, 10, 1, 
2019/1/1, 63, 18, 14, 4, 3, 
2019/1/2, 61, 17, 13, 9, 1, 
2019/1/3, 62, 25, 11, 19, 3, 
2019/1/4, 73, 28, 13, 8, 1, 
2019/1/5, 71, , 13, 10, 3, 
2019/1/6, 59, , , , , 
2019/1/7, 59, , , , , 
2019/1/8, 72, , , , , 
2019/1/9, 62, , , , , 
2019/1/10, 37, 37, 17, 29, 2, 
2019/1/11, 55, 39, 19, 23, 1, 
2019/1/12, 68, 25, 19, 15, 2, 
2019/1/13, 64, 25, 13, 24, 1, 
2019/1/14, 59, 35, 13, 23, 1, 
2019/1/15, 67, 40, 11, 26, 2, 
2019/1/16, 94, 50, 1, 28, 2, 
2019/1/17, 114, 55, 12, 26, 2, 
2019/1/18, 92, 40, 20, 17, 1, 
2019/1/19, 66, 20, 16, 14, 2, 
2019/1/20, 58, 19, 26, 17, 1, 
2019/1/21, 46, 30, 27, 14, 1, 
2019/1/22, 46, 36, 30, 9, 1, 
2019/1/23, 41, 44, 32, 5, 1, 
2019/1/24, 35, 43, 25, 11, , 
2019/1/25, 33, 40, 21, 12, 1, 
2019/1/26, 40, 43, , , , 
2019/1/27, 29, , 17, 14, 1, 
2019/1/28, 33, 40, 25, 8, 1, 
2019/1/29, 41, 42, 23, 15, 1, 
2019/1/30, 38, 40, 24, 10, 1, 
2019/1/31, 42, 48, 39, 7, , 
2019/2/1, 41, 39, 37, 4, 1, 
2019/2/2, 27, 32, 34, 1, 1, 
2019/2/3, 39, 45, 23, 21, 1, 
2019/2/4, 46, 40, 20, 23, 2, 
2019/2/5, 63, 44, 17, 24, 1, 
2019/2/6, 68, 41, 19, 22, 1, 
2019/2/7, 76, 47, 19, 26, 2, 
2019/2/8, 92, 46, 21, 21, 2, 
2019/2/9, 110, 39, 27, 11, 2, 
2019/2/10, 94, 22, 22, 19, 1, 
2019/2/11, 53, 27, 23, 19, 2, 
2019/2/12, 56, 33, 25, 22, 2, 
2019/2/13, 66, 35, 33, 22, 1, 
2019/2/14, 68, 37, 28, 19, 1, 
2019/2/15, 80, 42, 38, 14, 1, 
2019/2/16, 92, 26, 39, 9, 1, 
2019/2/17, 73, 26, 36, 18, 1, 
2019/2/18, 74, 37, 36, 17, 2, 
2019/2/19, 88, 43, 35, 20, 1, 
2019/2/20, 88, 51, 35, 24, 2, 
2019/2/21, 109, 55, 24, 26, 1, 
2019/2/22, 106, 56, 32, 21, 1, 
2019/2/23, 98, 50, 43, 15, 1, 
2019/2/24, 101, 36, 32, 20, 1, 
2019/2/25, 86, 38, 24, 25, 2, 
2019/2/26, 76, 48, 32, 28, 2, 
2019/2/27, 82, 52, 28, 28, 2, 
2019/2/28, 70, 46, 34, 21, 1, 
2019/3/1, 77, 38, 41, 14, 1, 
2019/3/2, 74, 31, 38, 14, 2, 
2019/3/3, 63, 38, 24, 13, 1, 
2019/3/4, 53, 45, 35, 13, 1, 
2019/3/5, 65, 43, 31, 16, 1, 
2019/3/6, 87, 39, 30, 9, 1, 
2019/3/7, 53, 23, 34, 16, 1, 
2019/3/8, 43, 18, 40, 12, 1, 
2019/3/9, 48, 19, 34, 11, 2, 
2019/3/10, 54, 20, 32, 15, 1, 
2019/3/11, 54, 25, 33, 18, 1, 
2019/3/12, 61, 36, 31, 18, 1, 
2019/3/13, 74, 32, 34, 15, 1, 
2019/3/14, 49, 34, 31, 20, 1, 
2019/3/15, 55, 31, 39, 15, 2, 
2019/3/16, 73, 34, 46, 11, 1, 
2019/3/17, 83, 19, 35, 6, 1, 
2019/3/18, 47, 15, 39, 6, 1, 
2019/3/19, 43, 12, 34, 8, 1, 
2019/3/20, 44, 13, 46, 10, 1, 
2019/3/21, 46, 19, 51, 10, 1, 
2019/3/22, 53, 24, 47, 13, 3, 
2019/3/23, 66, 25, 44, 11, 2, 
2019/3/24, 69, 28, 40, 17, 2, 
2019/3/25, 61, 34, 42, 12, 1, 
2019/3/26, 65, 28, 44, 12, 1, 
2019/3/27, 57, 27, 42, 12, 1, 
2019/3/28, 53, 24, 49, 10, 2, 
2019/3/29, 55, 21, 49, 6, 1, 
2019/3/30, 58, 15, 43, 4, 1, 
2019/3/31, 54, 14, 38, 11, 1, 
2018/10/1, 52, 22, 33, 18, 2, 
2018/10/2, 39, 29, 29, 17, 2, 
2018/10/3, 39, 30, 36, 14, 2, 
2018/10/4, 42, 24, 33, 12, 2, 
2018/10/5, 42, 21, 37, 13, 3, 
2018/10/6, 50, 21, 30, 7, 2, 
2018/10/7, 51, 15, 29, 10, 2, 
2018/10/8, 27, 9, 29, 5, 1, 
2018/10/9, 22, 10, 31, 30, 1, 
2018/10/10, 35, 20, 26, 37, 2, 
2018/10/11, 60, 22, 27, 22, 2, 
2018/10/12, 60, 20, 33, 12, 2, 
2018/10/13, 60, 19, 24, 14, 2, 
2018/10/14, 59, 11, 23, 31, 2, 
2018/10/15, 33, 13, 32, 22, 2, 
2018/10/16, 29, 15, 32, 21, 3, 
2018/10/17, 40, 20, 16, 28, 2, 
2018/10/18, 59, 10, 21, 24, 1, 
2018/10/19, 39, 11, 29, 11, 2, 
2018/10/20, 55, 23, 35, 20, 3, 
2018/10/21, 71, 28, 28, 26, 1, 
2018/10/22, 74, 31, 23, 31, 2, 
2018/10/23, 82, 29, 20, 36, 2, 
2018/10/24, 73, 28, 12, 42, 4, 
2018/10/25, 63, 30, 12, 44, 4, 
2018/10/26, 71, 25, 17, 16, 2, 
2018/10/27, 59, 8, 23, 4, 2, 
2018/10/28, 27, 8, 25, 17, 2, 
2018/10/29, 21, 10, 18, 21, 3, 
2018/10/30, 34, 9, 18, 33, 2, 
2018/10/31, 34, 8, 20, 24, 2, 
2018/11/1, 31, 10, 9, 45, 5, 
2018/11/2, 49, 16, 23, 31, 2, 
2018/11/3, 55, 13, 22, 21, 1, 
2018/11/4, 46, 16, 10, 48, 3, 
2018/11/5, 58, 15, 23, 17, 2, 
2018/11/6, 39, 13, 23, 24, 2, 
2018/11/7, 32, 15, 14, 18, 2, 
2018/11/8, 35, 13, 25, 16, 2, 
2018/11/9, 36, 8, 20, 20, 1, 
2018/11/10, 24, 12, 6, 37, 2, 
2018/11/11, 37, 17, 22, 25, 2, 
2018/11/12, 59, 25, 23, 21, 2, 
2018/11/13, 72, 28, 24, 16, 2, 
2018/11/14, 76, 22, 19, 16, 1, 
2018/11/15, 67, 18, 15, 17, 3, 
2018/11/16, 63, 19, 19, 15, 2, 
2018/11/17, 64, 15, 23, 7, 2, 
2018/11/18, 55, 10, 22, 16, 1, 
2018/11/19, 46, 12, 15, 20, 1, 
2018/11/20, 55, 10, 8, 21, 1, 
2018/11/21, 43, 10, 15, 14, 2, 
2018/11/22, 44, 16, 4, 26, 1, 
2018/11/23, 50, 13, 19, 16, 3, 
2018/11/24, 38, 8, 25, 5, 2, 
2018/11/25, 28, 6, 25, 5, 4, 
2018/11/26, 20, 12, 19, 5, 2, 
2018/11/27, 29, 20, 13, 5, 3, 
2018/11/28, 43, 25, 9, 11, 4, 
2018/11/29, 58, 25, 19, 9, 1, 
2018/11/30, 56, 19, 17, 9, 1, 
2018/12/1, 46, 21, 4, 7, 1, 
2018/12/2, 47, , , , , 
2018/12/3, 55, 28, 6, 26, 3, 
2018/12/4, 55, 32, 4, 25, 3, 
2018/12/5, 81, 33, 8, 19, 2, 
2018/12/6, 79, 26, 7, 19, 1, 
2018/12/7, 79, 30, 14, 13, 2, 
2018/12/8, 75, 18, 15, 10, 2, 
2018/12/9, 56, 21, 18, 14, 2, 
2018/12/10, 61, 35, 6, 17, 2, 
2018/12/11, 82, 45, 13, 11, 1, 
2018/12/12, 82, 32, 26, 15, 1, 
2018/12/13, 62, 14, 29, 3, 1, 
2018/12/14, 36, 14, 20, 1, 2, 
2018/12/15, 32, 11, 23, 3, 1, 
2018/12/16, 34, 15, 14, 5, 2, 
2018/12/17, 44, 27, 12, 4, 2, 
2018/12/18, 64, 31, 20, 5, 2, 
2018/12/19, 56, 27, 13, 4, 2, 
2018/12/20, 49, 28, 10, 2, 2, 
2018/12/21, 49, 17, 13, 1, 1, 
2018/12/22, 43, 13, 13, 6, 1, 
2018/12/23, 56, 22, 5, 8, 3, 
2018/12/24, 61, 26, 11, 7, 5, 
2018/12/25, 65, 25, 10, 7, 1, 
2018/12/26, 80, 30, 13, 11, 2, 
2018/12/27, 89, 34, 10, 9, 1, 
2018/12/28, 88, 29, 15, 7, 1, 
2018/12/29, 86, 23, 18, 3, 1, 
2018/12/30, 70, , , , , 
2018/7/1, 55, 32, 41, 11, 1, 
2018/7/2, 56, 33, 48, 11, 2, 
