date, pm25, pm10, o3, no2, so2, co
2020/5/3, 36, 18, 33, 3, 1, 
2020/5/4, 68, 17, 32, 5, 1, 
2020/5/5, 64, 14, 32, 4, 2, 
2020/5/6, 53, 15, 35, 3, 2, 
2020/5/7, 54, 16, 32, 1, 1, 
2020/5/8, 58, 23, 34, 1, 2, 
2020/5/9, 76, 11, 28, , 1, 
2020/5/10, 45, 5, 29, 1, 1, 
2020/5/11, 18, 11, 31, 2, 2, 
2020/5/12, 44, 4, 31, 1, 2, 
2020/5/13, 17, 6, 30, 1, 1, 
2020/5/14, 28, 7, 31, 2, 1, 
2020/5/15, 32, 8, 29, 1, 1, 
2020/5/16, 35, 8, 33, , 2, 
2020/5/17, 35, 10, 31, 2, 1, 
2020/5/18, 42, 14, 40, 4, 1, 
2020/5/19, 55, 15, 41, 3, 1, 
2020/5/20, 56, 15, 42, 4, 1, 
2020/5/21, 53, 15, 43, 4, 2, 
2020/5/22, 57, 12, 41, 1, 1, 
2020/5/23, 47, 11, 31, , 2, 
2020/5/24, 44, 10, 30, 2, 2, 
2020/5/25, 41, 11, 34, 2, 2, 
2020/5/26, 47, 14, 42, 2, 1, 
2020/5/27, 55, 11, 36, 2, 1, 
2020/5/28, 45, 11, 40, 2, 2, 
2020/5/29, 44, 8, 38, 1, 1, 
2020/5/30, 33, 7, 38, , 1, 
2020/5/31, 31, 10, 37, 3, 1, 
2020/6/1, 43, 10, 36, 3, 1, 
2020/6/2, 41, 16, 35, 4, 1, 
2020/6/3, 61, 11, 27, 3, 2, 
2020/6/4, 43, 8, 38, 4, 1, 
2020/6/5, 33, 11, 36, 3, 1, 
2020/6/6, 47, 12, 28, 1, 1, 
2020/6/7, 43, 6, 24, 3, 1, 
2020/6/8, 27, 8, 32, 2, 1, 
2020/6/9, 33, 9, 34, 2, 1, 
2020/6/10, 39, 13, 35, 2, 1, 
2020/6/11, 48, 7, 28, , 2, 
2020/6/12, 22, 6, 34, , 1, 
2020/6/13, 23, 9, 36, 1, 2, 
2020/6/14, 37, 11, 33, 3, 1, 
2020/6/15, 47, 12, 30, 2, 2, 
2020/6/16, 48, 10, 30, 3, 1, 
2020/6/17, 46, 10, 30, 2, 1, 
2020/6/18, 42, 10, 27, 2, 1, 
2020/6/19, 44, 14, 30, 2, 1, 
2020/6/20, 55, 13, 29, 1, 1, 
2020/6/21, 54, 12, 27, 4, 1, 
2020/6/22, 47, 9, 25, 2, 1, 
2020/6/23, 38, 8, 31, 2, 1, 
2020/6/24, 37, 8, 33, 5, 1, 
2020/6/25, 37, 8, 35, 4, 1, 
2020/6/26, 34, 12, 36, 2, 1, 
2020/6/27, 49, 18, 31, 1, 1, 
2020/6/28, 66, 19, 28, 2, 1, 
2020/6/29, 66, 17, 26, 2, 2, 
2020/6/30, 63, 19, 32, 4, 1, 
2020/1/1, 92, , , , , 
2020/1/2, 84, , , , , 
2020/1/3, 122, , , , , 
2020/1/4, 69, , , , , 
2020/1/5, 60, 21, 8, 5, 1, 
2020/1/6, 61, 41, 12, 14, 1, 
2020/1/7, 71, 45, 12, 12, 1, 
2020/1/9, 74, 32, 17, 10, 1, 
2020/1/10, 59, 14, 20, 8, 1, 
2020/1/11, 47, 23, 17, 8, 1, 
2020/1/12, 60, 32, 11, 14, 1, 
2020/1/13, 68, 36, 12, 15, 1, 
2020/1/14, 99, 39, 11, 16, 1, 
2020/1/15, 114, 36, 14, 15, 1, 
2020/1/16, 105, 21, 21, 10, 1, 
2020/1/17, 65, 17, 18, 8, 1, 
2020/1/18, 58, 6, 22, 1, 1, 
2020/1/19, 25, 3, 22, 1, 1, 
2020/1/20, 10, 37, 21, 6, 1, 
2020/1/21, 94, 36, 17, 7, 1, 
2020/1/22, 96, 44, 17, 9, 1, 
2020/1/23, 110, 50, 14, 10, 1, 
2020/1/24, 125, 54, 18, 9, , 
2020/1/25, 141, 26, 15, 8, , 
2020/1/26, 79, 17, 13, 7, , 
2020/1/27, 50, 6, 17, 4, 1, 
2020/1/28, 31, 7, 17, 5, 2, 
2020/1/29, 28, 9, 18, 5, 1, 
2020/1/30, 33, 9, 16, 6, 1, 
2020/1/31, 34, 6, 17, 4, 1, 
2020/2/1, 24, 8, 16, 4, 1, 
2020/2/2, 31, 21, 10, 10, 2, 
2020/2/3, 65, 31, 11, 10, 2, 
2020/2/4, 82, 16, 21, 5, 2, 
2020/2/5, 53, 27, 20, 9, 2, 
2020/2/6, 81, 32, 15, 11, 2, 
2020/2/7, 94, 41, 17, 9, 2, 
2020/2/8, 115, 45, 21, 7, 2, 
2020/2/9, 127, 17, 17, 6, 2, 
2020/2/10, 55, 18, 13, 9, 2, 
2020/2/11, 61, 32, 18, 8, 2, 
2020/2/12, 91, 46, 13, 11, 2, 
2020/2/13, 130, 26, 14, 10, 2, 
2020/2/14, 79, 32, 21, 7, 2, 
2020/2/15, 98, 49, 22, 6, 2, 
2020/2/16, 141, 57, 5, 8, 3, 
2020/2/17, 157, 25, 14, 8, 2, 
2020/2/18, 89, 18, 18, 7, 2, 
2020/2/19, 61, 24, 16, 8, 2, 
2020/2/20, 76, 35, 19, 9, 2, 
2020/2/21, 103, 35, 21, 9, 2, 
2020/2/22, 103, 27, 24, 7, 2, 
2020/2/23, 84, 26, 18, 13, 2, 
2020/2/24, 80, 30, 19, 11, 2, 
2020/2/25, 82, 20, 20, 12, 2, 
2020/2/26, 62, 27, 21, 6, 2, 
2020/2/27, 72, 67, 18, 8, 1, 
2020/2/28, 148, 43, 21, 3, 1, 
2020/2/29, 100, 13, 24, 1, 2, 
2020/3/1, 40, 34, 27, , 1, 
2020/3/2, 57, 14, 23, , 2, 
2020/3/3, 34, 6, 18, 3, 1, 
2020/3/4, 20, 13, 24, 2, 1, 
2020/3/5, 38, 9, 25, 2, 1, 
2020/3/6, 24, 8, 24, 4, 1, 
2020/3/7, 27, 11, 24, 5, 1, 
2020/3/8, 42, 13, 25, 5, 2, 
2020/3/9, 43, 17, 19, 10, 1, 
2020/3/10, 53, 35, 21, 13, 2, 
2020/3/11, 98, 41, 26, 11, 2, 
2020/3/12, 117, 30, 23, 6, 1, 
2020/3/13, 89, 7, 23, 7, 4, 
2020/3/14, 31, 8, 28, 2, 2, 
2020/3/15, 31, 3, 25, 3, 2, 
2020/3/16, 12, 9, 24, 6, 1, 
2020/3/17, 34, 9, 27, 4, 2, 
2020/3/18, 35, 13, 27, 2, 3, 
2020/3/19, 45, 6, 32, 3, 2, 
2020/3/20, 27, 9, 31, 3, 3, 
2020/3/21, 33, 4, 30, 1, 1, 
2020/3/22, 16, 3, 26, 2, 1, 
2020/3/23, 13, 7, 28, 1, 2, 
2020/3/24, 30, 3, 21, 4, 4, 
2020/3/25, 15, 6, 27, 4, 2, 
2020/3/26, 28, 6, 26, 5, 2, 
2020/3/27, 23, 6, 30, 2, 2, 
2020/3/28, 24, 5, 14, 1, 1, 
2020/3/29, 23, , , , , 
2019/10/1, 108, 26, 22, 8, 2, 
2019/10/2, 82, 12, 24, 9, 2, 
2019/10/3, 41, 13, 26, 9, 2, 
2019/10/4, 54, 18, 29, 6, 1, 
2019/10/5, 55, 15, 33, 4, 1, 
2019/10/6, 61, 24, 23, 8, 1, 
2019/10/7, 87, 21, 27, 8, 1, 
2019/10/8, 68, 24, 32, 5, 1, 
2019/10/9, 77, 21, 21, 5, , 
2019/10/10, 66, 20, 23, 6, 1, 
2019/10/11, 68, 21, 25, 5, 1, 
2019/10/12, 69, 27, 29, 4, 1, 
2019/10/13, 83, 28, 22, 7, 1, 
2019/10/14, 89, 18, 22, 4, 1, 
2019/10/15, 57, 11, 22, 9, 2, 
2019/10/16, 42, 17, 26, 10, 1, 
2019/10/17, 59, 15, 19, 8, 1, 
2019/10/18, 64, 17, 26, 6, , 
2019/10/19, 59, 16, 20, 7, 1, 
2019/10/20, 57, 10, 19, 8, 1, 
2019/10/21, 51, 12, 18, 7, 1, 
2019/10/22, 47, 6, 21, 5, 1, 
2019/10/23, 27, 5, 21, 8, 1, 
2019/10/24, 23, 10, 20, 12, 1, 
2019/10/25, 57, 18, 27, 8, , 
2019/10/26, 63, 19, 26, 7, 1, 
2019/10/27, 69, 28, 10, 13, 1, 
2019/10/28, 86, 39, 15, 13, 1, 
2019/10/29, 85, , , , 2, 
2019/10/30, 90, 25, 14, 13, 1, 
2019/10/31, 73, 16, 17, 5, 1, 
2019/11/1, 55, 13, 21, 1, 1, 
2019/11/2, 47, 13, 30, , 1, 
2019/11/3, 39, 12, 24, 2, 1, 
2019/11/4, 37, 10, 25, 2, 1, 
2019/11/5, 29, 6, 20, 6, 1, 
2019/11/6, 28, 9, 22, 3, 1, 
2019/11/7, 37, 7, 23, 3, 1, 
2019/11/8, 24, 6, 22, 1, 1, 
2019/11/9, 21, 5, 25, , , 
2019/11/10, 18, 5, 24, 3, 1, 
2019/11/11, 25, 8, 26, 5, 1, 
2019/11/12, 31, 12, 18, 5, 1, 
2019/11/13, 49, 11, , , , 
2019/11/14, 28, 5, 21, 6, 2, 
2019/11/15, 20, 6, 22, 6, 2, 
2019/11/16, 31, 8, 21, 2, 2, 
2019/11/17, 33, 6, 18, 6, 2, 
2019/11/18, 28, 8, 19, 10, 2, 
2019/11/19, 37, 12, 19, 9, 3, 
2019/11/20, 55, , , , , 
2019/11/21, 50, 19, 8, 14, 3, 
2019/11/22, 64, 4, 27, 1, 2, 
2019/11/23, 15, 5, 22, 2, 2, 
2019/11/24, 21, 7, 22, 4, 2, 
2019/11/25, 26, 9, 19, 6, 2, 
2019/11/26, 33, 10, 23, 3, 1, 
2019/11/27, 29, 10, 21, 3, 1, 
2019/11/28, 36, 8, 21, 5, , 
2019/11/29, 29, 14, 20, 7, 1, 
2019/11/30, 49, 11, 24, 4, , 
2019/12/1, 43, 10, 21, 4, , 
2019/12/2, 40, 14, 16, 7, 2, 
2019/12/3, 53, 6, 21, 5, 2, 
2019/12/4, 23, 8, 20, 7, 2, 
2019/12/5, 31, 21, 15, 8, 3, 
2019/12/6, 69, 23, 12, 8, 3, 
2019/12/7, 72, 17, 13, 5, 3, 
2019/12/8, 58, 12, 12, 9, 3, 
2019/12/9, 43, 16, 15, 9, 3, 
2019/12/10, 54, 15, 15, 9, 3, 
2019/12/11, 51, 10, 18, 4, 2, 
2019/12/12, 37, 6, 21, 3, 2, 
2019/12/13, 17, 5, 23, 2, 2, 
2019/12/14, 18, 10, 23, 7, 2, 
2019/12/15, 36, 23, 13, 10, 3, 
2019/12/16, 60, 40, 12, 13, 3, 
2019/12/17, 89, 11, 15, 8, 2, 
2019/12/18, 44, 27, 8, 15, 1, 
2019/12/19, 79, 12, 20, 5, 1, 
2019/12/20, 33, 9, 23, 1, 1, 
2019/12/21, 18, 17, 25, , 1, 
2019/12/22, 55, 10, 24, 7, , 
2019/12/23, 39, 16, 15, 9, , 
2019/12/24, 56, 16, 13, 8, , 
2019/12/25, 54, 23, 10, 12, 1, 
2019/12/26, 71, 30, 10, 11, , 
2019/12/27, 89, 36, 11, 10, 1, 
2019/12/28, 100, 37, 18, 8, , 
2019/12/29, 104, , , , , 
2019/7/1, 90, 28, 34, 6, , 
2019/7/2, 82, 21, 37, 11, 1, 
2019/7/3, 68, 19, 37, 10, 1, 
2019/7/4, 65, 23, 34, 10, 2, 
2019/7/5, 74, 27, 30, 8, 1, 
2019/7/6, 92, 37, 34, 7, 2, 
2019/7/7, 96, 36, 27, 9, 1, 
2019/7/8, 94, 28, 35, 8, 1, 
2019/7/9, 78, 22, 35, 9, 1, 
2019/7/10, 72, 17, 37, 10, 1, 
2019/7/11, 64, 17, 30, 10, 1, 
2019/7/12, 64, 20, 34, 10, 1, 
2019/7/13, 60, 21, 33, 5, 1, 
2019/7/14, 56, 18, 35, 9, 1, 
2019/7/15, 63, 20, 32, 8, , 
2019/7/16, 66, 17, 38, 8, 1, 
2019/7/17, 59, 15, 35, 9, 1, 
2019/7/18, 55, 15, 34, 9, 1, 
2019/7/19, 57, 17, 39, 5, 1, 
2019/7/20, 62, 19, 34, 5, 1, 
2019/7/21, 69, 21, 34, 9, 2, 
2019/7/22, 68, 19, 33, 12, 1, 
2019/7/23, 64, 21, 35, 14, 1, 
2019/7/24, 74, 21, 37, 11, 1, 
2019/7/25, 69, 21, 34, 8, 1, 
2019/7/26, 74, 27, 34, 6, , 
2019/7/27, 87, 15, 29, 3, 1, 
2019/7/28, 49, 12, 30, 9, 2, 
2019/7/29, 48, 21, 28, 6, 2, 
2019/7/30, 66, 21, 27, 5, 1, 
2019/7/31, 69, 28, 32, 6, 1, 
2019/8/1, 77, 24, 39, 8, 1, 
2019/8/2, 69, 21, 39, 7, 1, 
2019/8/3, 65, 21, 37, 5, 1, 
2019/8/4, 65, 27, 34, 7, 1, 
2019/8/5, 83, 36, 30, 5, 1, 
2019/8/6, 108, 49, 31, 8, 1, 
2019/8/7, 141, 48, 32, 9, 2, 
2019/8/8, 123, 25, 26, 9, 2, 
2019/8/9, 72, 17, 30, 6, 1, 
2019/8/10, 77, 39, 27, 4, 1, 
2019/8/11, 105, 33, 29, 6, 2, 
2019/8/12, 89, 17, 26, 6, 2, 
2019/8/13, 57, 20, 31, 7, 1, 
2019/8/14, 60, 21, 31, 5, 1, 
2019/8/15, 67, 18, 27, 4, 1, 
2019/8/16, 62, 16, 27, 4, 1, 
2019/8/17, 59, 19, 26, 3, 2, 
2019/8/18, 68, 28, 25, 4, 2, 
2019/8/19, 83, 29, 28, 4, 2, 
2019/8/20, 85, 22, 28, 6, 1, 
2019/8/21, 60, 15, 30, 7, 2, 
2019/8/22, 55, 16, 33, 8, 2, 
2019/8/23, 57, 16, 32, 7, 1, 
2019/8/24, 58, 19, 31, 5, 2, 
2019/8/25, 74, 22, 32, 7, 2, 
2019/8/26, 78, 18, 32, 7, 2, 
2019/8/27, 61, 14, 31, 9, 2, 
2019/8/28, 55, 15, 31, 10, 2, 
2019/8/29, 60, 17, 30, 10, 1, 
2019/8/30, 63, 18, 34, 9, 2, 
2019/8/31, 64, 16, 41, 7, 2, 
2019/9/1, 61, 16, 32, 7, 1, 
2019/9/2, 57, 15, 27, 9, 1, 
2019/9/3, 59, 16, 29, 8, 1, 
2019/9/4, 56, 17, 25, 8, 2, 
2019/9/5, 62, 12, 25, 7, 1, 
2019/9/6, 47, 17, 27, 5, 1, 
2019/9/7, 59, 17, 29, 5, 1, 
2019/9/8, 60, 16, 29, 8, 1, 
2019/9/9, 57, 17, 22, 4, 2, 
2019/9/10, 57, 8, 28, 4, 2, 
2019/9/11, 32, 15, 34, 4, 2, 
2019/9/12, 60, 18, 34, 4, 2, 
2019/9/13, 67, 22, 38, 2, 2, 
2019/9/14, 71, 25, 32, 3, , 
2019/9/15, 80, 36, 31, 7, 1, 
2019/9/16, 92, 38, 22, 10, 2, 
2019/9/17, 94, 21, 26, 8, 2, 
2019/9/18, 65, 24, 32, 7, 2, 
2019/9/19, 79, 29, 29, 6, 2, 
2019/9/20, 94, 23, 33, 4, 2, 
2019/9/21, 74, 18, 21, 2, 1, 
2019/9/22, 66, 7, 24, 5, 2, 
2019/9/23, 34, 13, 27, 6, 2, 
2019/9/24, 55, 11, 26, 5, 2, 
2019/9/25, 46, 18, 29, 6, 2, 
2019/9/26, 72, 28, 28, 7, 2, 
2019/9/27, 90, 24, 29, 5, 2, 
2019/9/28, 75, 25, 24, 6, 1, 
2019/9/29, 73, 24, 30, 6, 1, 
2019/9/30, 87, 34, 30, 8, 2, 
2019/4/1, 65, 28, 18, 21, 3, 
2019/4/2, 97, 25, 40, 10, 1, 
2019/4/3, 78, 14, 37, 8, 1, 
2019/4/4, 50, 13, 32, 12, 1, 
2019/4/5, 57, 8, 36, 5, 1, 
2019/4/6, 28, 5, 38, 3, 2, 
2019/4/7, 17, 5, 33, 7, 1, 
2019/4/8, 26, 7, 36, 6, , 
2019/4/9, 29, 6, 35, 9, 1, 
2019/4/10, 22, 7, 37, 13, 1, 
2019/4/11, 38, 12, 41, 12, 1, 
2019/4/12, 49, 17, 45, 14, 1, 
2019/4/13, 67, 19, 20, 14, 1, 
2019/4/14, 64, 21, 45, 13, 2, 
2019/4/15, 86, 28, 43, 11, 2, 
2019/4/16, 84, 27, 40, 9, 2, 
2019/4/17, 80, 26, 39, 5, 2, 
2019/4/18, 79, 19, 45, 5, 1, 
2019/4/19, 75, 27, 47, 3, 1, 
2019/4/20, 80, 23, 46, 3, 1, 
2019/4/21, 74, 25, 32, 9, 3, 
2019/4/22, 79, 28, 34, 12, 1, 
2019/4/23, 82, 10, 36, 5, 2, 
2019/4/24, 40, 11, 35, 7, 2, 
2019/4/25, 44, 9, 33, 8, 1, 
2019/4/26, 36, 10, 38, 7, 2, 
2019/4/27, 41, 15, 38, 5, 2, 
2019/4/28, 53, 18, 37, 7, 1, 
2019/4/29, 66, 24, 31, 9, 2, 
2019/4/30, 79, 27, 17, 6, 1, 
2019/5/1, 72, 20, 31, 11, 2, 
2019/5/2, 68, 18, 31, 12, 1, 
2019/5/3, 64, 15, 36, 8, 1, 
2019/5/4, 52, 11, 38, 5, 1, 
2019/5/5, 50, 16, 36, 8, 2, 
2019/5/6, 59, 24, 38, 10, 1, 
2019/5/7, 95, 36, 27, 5, 2, 
2019/5/8, 108, 12, 30, 4, 2, 
2019/5/9, 36, 8, 25, 5, 2, 
2019/5/10, 30, 15, 36, 7, 2, 
2019/5/11, 64, 17, 33, 6, 2, 
2019/5/12, 58, 19, 38, 8, 2, 
2019/5/13, 67, 20, 41, 8, 2, 
2019/5/14, 64, 22, 43, 9, 1, 
2019/5/15, 73, 26, 42, 8, 2, 
2019/5/16, 72, 21, 38, 3, 1, 
2019/5/17, 58, 12, 33, 9, 2, 
2019/5/18, 40, 10, 36, 6, 1, 
2019/5/19, 39, 9, 29, 7, 1, 
2019/5/20, 28, 14, 35, 10, 2, 
2019/5/21, 61, 17, 37, 10, 2, 
2019/5/22, 60, 19, 37, 11, 1, 
2019/5/23, 68, 20, 35, 9, 1, 
2019/5/24, 67, 17, 35, 7, 1, 
2019/5/25, 61, 11, 30, 6, 2, 
2019/5/26, 45, 11, 39, 9, 1, 
2019/5/27, 52, 19, 30, 9, 1, 
2019/5/28, 68, 13, 30, 8, 2, 
2019/5/29, 46, 12, 31, 11, 2, 
2019/5/30, 47, 18, 30, 12, 2, 
2019/5/31, 63, 15, 36, 9, 2, 
2019/6/1, 52, 11, 38, 6, 2, 
2019/6/2, 43, 11, 40, 9, 1, 
2019/6/3, 51, 17, 39, 8, 2, 
2019/6/4, 66, 25, 37, 6, 1, 
2019/6/5, 79, 18, 34, 7, 2, 
2019/6/6, 58, 18, 38, 4, 1, 
2019/6/7, 62, 18, 34, 4, 1, 
2019/6/8, 64, 22, 37, 5, 1, 
2019/6/9, 62, 16, 37, 8, 2, 
2019/6/10, 54, 19, 32, 5, 2, 
2019/6/11, 62, 11, 25, 6, 2, 
2019/6/12, 47, , 24, 4, 1, 
2019/6/14, 53, 18, 40, 4, 1, 
2019/6/15, 52, 17, 36, 5, 2, 
2019/6/16, 64, 21, 30, 7, 1, 
2019/6/17, 73, 20, 38, 7, 1, 
2019/6/18, 69, 20, 16, 8, 1, 
2019/6/19, 69, , , , , 
2019/6/20, 90, , 29, , 2, 
2019/6/21, 69, , , , , 
2019/6/22, 63, , , , , 
2019/6/23, 67, 21, 36, 3, 1, 
2019/6/24, 65, 25, 29, 6, 1, 
2019/6/25, 88, 39, 32, 5, 1, 
2019/6/26, 103, 32, 36, 10, 1, 
2019/6/27, 88, 21, 35, 13, 2, 
2019/6/28, 70, 16, 41, 12, 1, 
2019/6/29, 62, 17, 42, 9, 2, 
2019/6/30, 63, 24, 31, 8, 1, 
2019/1/1, 74, 18, 16, 15, 3, 
2019/1/2, 73, 18, 15, , 2, 
2019/1/3, 70, 23, 14, 19, 2, 
2019/1/4, 82, 25, 17, 15, 2, 
2019/1/5, 87, , 16, 19, 3, 
2019/1/6, 78, , , , , 
2019/1/7, 69, , , , , 
2019/1/8, 84, , , , , 
2019/1/9, 70, , 21, 12, , 
2019/1/10, 42, 16, 16, 20, 4, 
2019/1/11, 61, 24, 15, 20, 2, 
2019/1/12, 80, 23, 15, 14, 2, 
2019/1/13, 77, 19, 10, 24, 3, 
2019/1/14, 72, 20, 11, 21, 3, 
2019/1/15, 72, 32, 9, 22, 3, 
2019/1/16, 114, 45, 3, 24, 3, 
2019/1/17, 136, 42, 10, 21, 3, 
2019/1/18, 114, 23, 15, 14, 2, 
2019/1/19, 74, 19, 14, 11, 1, 
2019/1/20, 65, 12, 18, 14, 3, 
2019/1/21, 49, 11, 19, 8, 2, 
2019/1/22, 51, 12, 20, 4, 1, 
2019/1/23, 43, 11, 21, 2, 1, 
2019/1/24, 31, 10, 20, 7, 1, 
2019/1/25, 25, 11, 16, 7, 1, 
2019/1/26, 41, 13, , , , 
2019/1/27, 30, , 20, 8, 1, 
2019/1/28, 30, 11, 19, 3, 1, 
2019/1/29, 45, 14, 24, 14, 3, 
2019/1/30, 37, 11, 26, 4, 37, 
2019/1/31, 36, 12, 35, 2, 12, 
2019/2/1, 36, 15, 37, , 2, 
2019/2/2, 32, 17, 34, 1, 1, 
2019/2/3, 41, 19, 30, 20, 3, 
2019/2/4, 52, 20, 23, 25, 2, 
2019/2/5, 70, 25, 19, 28, 3, 
2019/2/6, 84, 29, 22, 25, 3, 
2019/2/7, 94, 37, 23, 22, 3, 
2019/2/8, 117, 43, 24, 16, 4, 
2019/2/9, 135, 43, 29, 7, 3, 
2019/2/10, 123, 16, 27, 15, 2, 
2019/2/11, 59, 17, 25, 18, 2, 
2019/2/12, 61, 21, 28, 17, 2, 
2019/2/13, 73, 24, 32, 18, 2, 
2019/2/14, 74, 26, 30, 18, 2, 
2019/2/15, 96, 36, 36, 15, 3, 
2019/2/16, 109, 30, 38, 9, 1, 
2019/2/17, 89, 27, 36, 15, , 
2019/2/18, 91, 33, 36, 18, 2, 
2019/2/19, 101, 34, 35, 16, 2, 
2019/2/20, 96, 38, 33, 20, 3, 
2019/2/21, 118, 46, 25, 23, 4, 
2019/2/22, 128, 42, 32, 16, 2, 
2019/2/23, 119, 49, 41, 14, 2, 
2019/2/24, 132, 38, 29, 18, 2, 
2019/2/25, 105, 31, 28, 20, 3, 
2019/2/26, 94, 35, 32, 25, 3, 
2019/2/27, 104, 32, 28, 25, 4, 
2019/2/28, 93, 36, 34, 19, 5, 
2019/3/1, 99, 34, 40, 14, 2, 
2019/3/2, 97, 26, 37, 13, , 
2019/3/3, 77, 22, 30, 9, 1, 
2019/3/4, 63, 22, 31, 10, 2, 
2019/3/5, 86, 35, 26, 13, 1, 
2019/3/6, 114, 24, 33, 6, 2, 
2019/3/7, 68, 14, 32, 17, 1, 
2019/3/8, 57, 17, 39, 10, 1, 
2019/3/9, 59, 20, 32, 13, 2, 
2019/3/10, 70, 21, 30, 15, 1, 
2019/3/11, 70, 22, 33, 15, , 
2019/3/12, 71, 28, 33, 14, 1, 
2019/3/13, 92, 14, 33, 14, 2, 
2019/3/14, 50, 18, 29, 22, 1, 
2019/3/15, 70, 26, 38, 16, 1, 
2019/3/16, 95, 36, 42, 12, 1, 
2019/3/17, 105, 20, 35, 8, 1, 
2019/3/18, 61, 13, 36, 8, 1, 
2019/3/19, 52, 15, 34, 10, , 
2019/3/20, 62, 16, 41, 12, 2, 
2019/3/21, 64, 22, 46, 15, 5, 
2019/3/22, 70, 26, 43, 16, 2, 
2019/3/23, 85, 29, 40, 11, 3, 
2019/3/24, 89, 24, 35, 19, 2, 
2019/3/25, 77, 29, 38, 16, 4, 
2019/3/26, 85, 22, 42, 15, 2, 
2019/3/27, 67, 19, 42, 15, 1, 
2019/3/28, 63, 20, 43, 15, 3, 
2019/3/29, 69, 22, 44, 10, 4, 
2019/3/30, 75, 18, 37, 6, 2, 
2019/3/31, 67, 19, 39, 10, 1, 
2018/10/1, 65, 12, 30, 11, 1, 
2018/10/2, 46, 12, 25, 13, 1, 
2018/10/3, 46, 13, 32, 14, 1, 
2018/10/4, 49, 14, 30, 12, 1, 
2018/10/5, 51, 16, 33, 9, 1, 
2018/10/6, 58, 18, 27, 6, 1, 
2018/10/7, 63, 10, 27, 7, 1, 
2018/10/8, 35, 7, 27, 5, 1, 
2018/10/9, 25, 8, 27, 13, 1, 
2018/10/10, 39, 15, 24, 14, 2, 
2018/10/11, 66, 18, 24, 10, 1, 
2018/10/12, 72, 21, 28, 7, 1, 
2018/10/13, 73, 20, 24, 5, 1, 
2018/10/14, 69, 9, 24, 7, 1, 
2018/10/15, 40, 9, 29, 11, 1, 
2018/10/16, 37, 11, 28, 11, 3, 
2018/10/17, 46, 19, 17, 12, 2, 
2018/10/18, 87, 14, 21, 10, 1, 
2018/10/19, 53, 12, 30, 5, 1, 
2018/10/20, 65, 24, 35, 7, 1, 
2018/10/21, 82, 28, 29, 11, 2, 
2018/10/22, 90, 31, 23, 15, 1, 
2018/10/23, 97, 26, 20, 15, 2, 
2018/10/24, 83, 20, 13, 19, 2, 
2018/10/25, 74, 22, 12, 21, 2, 
2018/10/26, 84, 21, 20, 9, 1, 
2018/10/27, 72, 8, 24, 2, 1, 
2018/10/28, 32, 7, 29, 6, 1, 
2018/10/29, 27, 8, 23, 10, 1, 
2018/10/30, 41, 9, 23, 7, 1, 
2018/10/31, 40, 7, 22, 8, 1, 
2018/11/1, 39, 10, 10, 16, 2, 
2018/11/2, 55, 15, 24, 11, 2, 
2018/11/3, 60, 10, 22, 10, 2, 
2018/11/4, 49, 15, 14, 16, 2, 
2018/11/5, 63, 11, 28, 5, , 
2018/11/6, 43, 9, 28, 9, 1, 
2018/11/7, 39, 10, 14, 10, 1, 
2018/11/8, 44, 11, 28, 7, , 
2018/11/9, 43, 7, 25, 8, 1, 
2018/11/10, 33, 11, 8, 22, 2, 
2018/11/11, 44, 16, 23, 15, 2, 
2018/11/12, 70, 28, 25, 14, 1, 
2018/11/13, 94, 34, 27, 12, 2, 
2018/11/14, 97, 28, 23, 12, 2, 
2018/11/15, 84, 23, 22, 12, , 
2018/11/16, 76, 22, 24, 10, 1, 
2018/11/17, 74, 19, 27, 8, 1, 
2018/11/18, 65, 12, 29, 9, 1, 
2018/11/19, 56, 15, 26, 11, 1, 
2018/11/20, 62, 9, 24, 14, 2, 
2018/11/21, 48, 14, 14, 17, 2, 
2018/11/22, 64, 20, 13, 15, 2, 
2018/11/23, 72, 11, 23, 13, 1, 
2018/11/24, 45, 8, 28, 3, 1, 
2018/11/25, 32, 5, 29, 6, , 
2018/11/26, 22, 5, 25, 13, 1, 
2018/11/27, 29, 10, 17, 20, 2, 
2018/11/28, 53, 20, 13, 21, 2, 
2018/11/29, 76, 20, 28, 14, 1, 
2018/11/30, 69, 12, 26, 18, 1, 
2018/12/1, 58, 15, 7, 12, 1, 
2018/12/2, 63, , , , , 
2018/12/3, 75, 20, 9, 22, 2, 
2018/12/4, 69, 26, 8, 20, 3, 
2018/12/5, 99, 34, 11, 17, 2, 
2018/12/6, 104, 25, 11, 17, 3, 
2018/12/7, 93, 28, 17, 14, 4, 
2018/12/8, 89, 19, 18, 12, 2, 
2018/12/9, 68, 18, 19, 22, 2, 
2018/12/10, 77, 29, 10, 20, 2, 
2018/12/11, 98, 34, 16, 14, 1, 
2018/12/12, 100, 21, 27, 9, 1, 
2018/12/13, 71, 8, 31, 11, 1, 
2018/12/14, 36, 7, 22, 8, 1, 
2018/12/15, 37, 10, 24, 3, 1, 
2018/12/16, 42, 8, 19, 22, 5, 
2018/12/17, 48, 14, 12, 15, 4, 
2018/12/18, 69, 17, 23, 11, 2, 
2018/12/19, 62, 11, 18, 16, 1, 
2018/12/20, 51, 14, 15, 15, 2, 
2018/12/21, 56, 11, 16, 10, 2, 
